trial_id,number_of_countries,min_end_date,max_end_date,comp_date,has_results,includes_pip,rare_disease,phase,bioequivalence_study,health_volunteers,trial_status,terminated,sponsor_status,name_of_sponsor
2004-000701-21,5,2007-04-04,2007-11-15,3,1,0,0,2,0,0,1,0,1,Novartis Services AG
2004-000703-18,2,,,0,0,0,0,3,0,0,2,0,1,SOLVAY PHARMACEUTICALS GMBH
2004-000707-18,1,,,0,1,0,0,3,0,0,1,0,1,LUNDBECK ITALIA
2004-000711-26,4,2006-11-02,2008-09-26,2,1,0,0,4,0,0,1,1,1,Bracco Imaging S.p.A.
2004-000712-42,4,2005-12-15,2005-12-15,1,1,0,0,4,0,0,1,1,1,Bracco Imaging S.p.A.
2004-000715-26,8,2012-06-29,2012-06-30,4,1,0,0,3,0,0,2,0,1,"F. Hoffmann - La Roche Ltd. - Pharmaceuticals Division, PDR"
2004-000718-37,2,,,0,1,0,0,3,0,0,0,0,1,Chiesi Farmaceutici S.p.A.
2004-000722-69,1,,,0,0,0,0,2,0,0,0,0,0,Grupo Español de Investigación en Cáncer de Ovario (GEICO)
2004-000723-15,6,2006-11-02,2006-11-02,6,0,0,1,3,0,0,1,0,1,Fresenius Biotech GmbH
2004-000725-30,1,,,0,1,0,0,2,0,0,0,0,1,Bayer HealthCare AG
2004-000726-78,1,,,0,1,0,0,4,0,0,0,0,1,Shire Pharmaceuticals Group plc
2004-000727-15,1,2014-09-04,2014-09-04,1,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2004-000730-37,4,2006-06-09,2006-10-03,2,1,0,0,3,0,0,2,0,2,Janssen-Cilag Medical Affairs EMEA
2004-000731-28,1,,,0,0,0,0,3,0,0,1,0,0,EORTC
2004-000733-12,1,,,0,1,0,0,3,0,0,1,0,1,Shire Pharmaceutical Development Inc
2004-000734-36,1,,,0,1,0,0,3,0,0,0,0,1,Shire Pharmaceutical Development Inc.
2004-000738-34,1,2007-09-03,2007-09-03,1,1,0,0,3,0,0,1,1,1,"Aventis Pharmaceuticals, Inc."
2004-000742-21,1,,,0,1,0,0,2,0,0,1,0,1,AMERSHAM HEALTH
2004-000745-37,3,2006-09-28,2006-09-28,1,1,0,1,4,0,0,2,0,1,Actelion Pharmaceuticals Ltd.
2004-000746-20,2,2007-12-27,2007-12-31,2,1,0,0,0,0,0,1,0,1,Menarini Benelux SA/NV
2004-000748-26,1,,,0,0,0,0,2,0,0,0,0,1,"Pierre Fabre Ibérica, S.A. en representación de Pierre Fabre Mèdicament"
2004-000750-22,1,2007-08-28,2007-08-28,1,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2004-000751-42,1,2008-05-11,2008-05-11,1,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2004-000752-17,4,2012-06-21,2012-06-21,1,1,0,0,2,0,0,2,1,1,ROCHE
2004-000753-30,1,,,0,1,0,0,2,0,0,0,0,1,Pierre Fabre Ibérica S.A. as legal representative of Pierr Fabre Mèdicament
2004-000754-24,1,2006-05-22,2006-05-22,1,1,0,0,4,0,0,1,0,1,GlaxoSmithKline R&D UK Ltd
2004-000755-41,1,,,0,1,0,0,3,0,0,0,0,1,Chiesi Farmaceurtici S.p.A
2004-000759-40,1,2006-06-28,2006-06-28,1,1,0,3,2,0,0,1,0,1,TEVA
2004-000762-13,1,,,0,1,0,0,2,0,0,0,0,1,TEVA ITALIA srl
2004-000763-98,2,,,0,1,0,0,2,0,0,2,0,1,Aventis Pharmaceuticals Inc.
2004-000766-12,1,,,0,1,0,0,3,0,0,1,0,1,"BIAL Portela & Companhia, S.A."
2004-000767-10,1,,,0,1,0,3,2,0,1,1,0,1,CHIRON
2004-000771-34,1,,,0,0,0,0,3,0,0,0,0,1,"J. Uriach y Compañía, S.A."
2004-000772-14,1,,,0,1,0,1,2,0,0,1,0,1,TKT Inc
2004-000773-60,1,2006-10-31,2006-10-31,1,0,0,0,3,0,0,1,0,1,Healthcare & Pharma Consulting AG (Europe)
2004-000774-31,3,2006-09-04,2006-09-04,1,0,0,0,2,0,0,2,0,1,Eisai Limited
2004-000775-34,7,2007-04-24,2007-05-15,5,1,0,0,3,0,0,2,0,1,Takeda Europe R&D Centre Ltd
2004-000782-35,1,,,0,0,0,0,3,0,0,1,0,1,NOVARTIS FARMA
2004-000784-97,2,,,0,1,0,0,3,0,0,1,0,1,GlaxoSmithKline Research & Development Ltd
2004-000786-35,1,,,0,1,0,0,3,0,0,1,0,1,ABBOTT
2004-000789-11,4,2005-09-15,2005-09-15,1,1,0,0,2,0,0,2,0,1,GlaxoSmithKline SA
2004-000795-14,2,2005-03-14,2005-03-14,1,1,0,1,4,0,0,1,0,1,AstraZeneca
2004-000798-71,1,,,0,0,0,0,4,0,0,0,0,0,Imperial College London
2004-000799-15,1,,,0,0,0,0,2,0,0,0,0,0,Aker University Hospital
2004-000803-17,1,2007-07-11,2007-07-11,1,0,0,0,4,0,0,1,0,0,The SAVE trial group
2004-000804-41,1,2006-12-20,2006-12-20,1,0,0,0,2,0,0,1,1,0,CECOG
2004-000805-23,1,,,0,0,0,0,3,0,0,1,0,1,GLAXO SMITHKLINE
2004-000806-39,2,2006-11-09,2006-12-04,2,0,0,0,2,0,0,1,0,0,CECOG
2004-000808-40,1,,,0,1,0,0,3,0,0,1,0,1,Hexal AG
2004-000811-24,2,,,0,1,0,0,2,0,0,0,0,1,Schering AG
2004-000815-25,2,2006-12-31,2006-12-31,1,0,0,0,3,0,0,2,0,1,Eli Lilly and Company Limited
2004-000816-24,2,,,0,1,0,0,3,0,0,1,0,1,Abbott France
2004-000817-20,6,2005-10-03,2005-10-03,1,1,0,0,3,0,0,2,0,1,KYOWA HAKKO UK LTD
2004-000820-34,1,2008-03-31,2008-03-31,1,1,0,0,3,0,0,1,0,1,"Integrated Therapeutics Group, Incorporated-a subsidiary of Schering Plough"
2004-000821-31,3,2006-04-19,2006-04-19,1,1,0,0,3,0,1,2,0,1,Schering AG
2004-000822-58,6,2006-08-28,2006-08-28,2,1,0,0,3,0,0,2,0,1,Sanofi-Synthelabo Groupe
2004-000825-31,1,,,0,1,0,0,3,0,0,1,0,1,ALTANA Pharma AG
2004-000827-13,5,2010-07-08,2010-07-08,1,1,0,0,4,0,0,2,1,1,"Pfizer, S.A."
2004-000829-30,1,2007-07-24,2007-07-24,1,0,0,0,4,0,0,1,0,1,NOVARTIS FARMA
2004-000830-35,1,,,0,1,0,3,3,0,0,1,0,1,JANSSEN-CILAG
2004-000833-12,2,,,0,0,0,2,3,0,0,2,0,1,Newron Pharmaceuticals S.p.A.
2004-000835-27,2,2007-01-29,2007-01-29,1,0,0,2,3,0,0,2,0,1,Newron Pharmaceuticals S.P.A
2004-000838-36,1,,,0,0,0,0,2,0,0,1,0,1,Pharmexa A/S
2004-000843-61,1,,,0,1,0,3,3,0,0,1,0,1,ZAMBON GROUP
2004-000848-24,4,,,0,1,0,0,2,0,0,2,1,2,GlaxoSmithKline S.A.
2004-000849-38,1,2011-03-23,2011-03-23,1,1,0,0,3,0,0,1,1,1,Novartis Pharma Services AG
2004-000850-22,1,,,0,1,0,0,3,0,0,1,0,1,ANGELINI
2004-000851-41,2,,,0,1,0,0,2,0,0,2,0,1,Sanofi-Synthelabo Recherche
2004-000860-28,2,2008-06-12,2008-06-12,1,0,0,2,3,0,0,2,0,1,ribosepharm GmbH
2004-000864-29,6,2010-11-24,2016-06-30,2,1,0,0,3,0,0,2,0,1,ROCHE
2004-000866-11,1,,,0,1,0,0,3,0,0,1,0,1,ZAMBON GROUP
2004-000867-92,4,2006-05-10,2006-05-10,1,1,0,0,3,0,0,2,0,1,"UAB \""Merck Sharp & Dohme\"
2004-000870-29,7,2007-11-07,2007-12-18,4,1,0,0,0,0,0,2,0,2,"Janssen-Cilag,S.A."
2004-000871-33,1,,,0,0,0,0,3,0,0,0,0,1,Apogepha Arzneimittel GmbH
2004-000874-30,1,,,0,0,0,3,3,0,0,0,0,1,AOP ORPHAN PHARMACEUTICALS
2004-000876-14,1,,,0,0,0,0,4,0,0,0,0,1,"FERRER INTERNACIONAL, S.A."
2004-000877-80,1,,,0,0,0,0,3,0,0,0,0,1,S&K Pharma Schumann und Kohl GmbH
2004-000881-10,1,2008-12-31,2008-12-31,1,0,0,1,3,0,0,1,0,0,CELSG (Central European Leukemia Study Group)
2004-000882-36,4,2006-06-20,2006-07-17,4,1,0,0,2,0,0,1,0,1,GlaxoSmithKine Research & Development Limited
2004-000894-67,2,,,0,1,0,0,2,0,0,1,0,1,Lilly S.A
2004-000895-16,6,2007-04-04,2007-04-04,2,1,0,0,2,0,0,2,0,1,Novartis s.r.o. org zlozka
2004-000903-17,1,,,0,1,0,0,4,0,0,1,0,1,Bristol-Myers Squibb International Corporation
2004-000904-41,3,,,0,1,0,0,2,0,0,2,0,1,Aventis Pharmaceuticals Inc.
2004-000905-24,2,2010-08-03,2010-08-03,1,0,0,0,4,0,0,2,0,0,University of York
2004-000907-16,1,,,0,0,0,0,4,0,0,0,0,0,Bonaventura Clotet/Ramón Planas/Ricard Solá
2004-000909-22,1,,,0,0,0,0,3,0,0,0,0,1,MDS Pharma Services
2004-000912-13,7,,,0,1,0,0,3,0,0,2,0,1,AstraZeneca R&D Södertälje
2004-000913-21,4,2006-09-25,2006-12-19,3,1,0,0,3,0,0,1,0,1,AstraZeneca R&D Södertälje
2004-000914-37,1,,,0,0,0,0,3,0,0,0,0,1,Neurim Pharmaceuticals (1991) Ltd
2004-000915-25,1,2007-06-05,2007-06-05,1,1,0,0,3,0,0,1,1,1,AstraZeneca R&D Sodertalje
2004-000916-25,1,,,0,0,0,3,3,0,0,1,0,1,GIULIANI
2004-000919-26,2,,,0,0,0,0,2,0,0,0,0,0,Newcastle upon Tyne Hospitals NHS Trust
2004-000922-59,4,2009-07-03,2009-07-03,2,1,0,0,3,0,0,2,0,1,Bristol Myers Squibb International Corporation
2004-000929-30,1,,,0,0,0,3,3,0,0,1,0,1,GLAXO SMITHKLINE
2004-000930-35,2,,,0,1,0,1,3,0,0,1,0,1,SmithKline Beecham plc
2004-000933-12,1,,,0,0,0,0,3,0,0,0,0,1,Axonyx Inc
2004-000935-27,1,,,0,1,0,0,3,0,0,0,0,1,Wyeth  Research Division of Wyeth Pharmaceuticals Inc.Clinical Research & Development Department
2004-000940-26,3,2005-09-04,2005-10-14,2,0,0,0,4,0,0,1,0,1,Novartis Pharmaceuticals UK Ltd
2004-000944-26,1,,,0,0,0,0,3,0,0,0,0,0,HOVON foundation
2004-000948-25,1,,,0,0,0,0,4,0,0,0,0,0,Fundació de Lluita Contra la Sida
2004-000953-46,1,,,0,1,0,0,3,0,0,1,0,1,Amersham plc
2004-000954-22,1,,,0,1,0,0,3,0,0,1,0,1,Pfizer Global Research & Development
2004-000955-40,1,,,0,1,0,0,2,0,0,1,0,1,Pfizer Global Research & Development
2004-000957-47,1,,,0,0,0,0,3,0,0,0,0,0,Charité
2004-000959-42,1,,,0,1,0,0,4,0,0,0,0,1,"Integrated Therapeutics Group, Inc./Schering-Plough Oy"
2004-000960-28,6,2007-10-31,2007-10-31,3,1,0,0,3,0,0,2,0,1,SCHWARZ PHARMA
2004-000962-11,1,,,0,1,0,0,2,0,0,1,0,1,Pierre Fabre Medicament represented by IRPF
2004-000963-81,2,2006-10-31,2006-10-31,1,0,0,0,2,0,0,2,0,1,Robapharm AG
2004-000966-10,1,,,0,0,0,0,2,0,0,1,1,0,AZIENDA OSPEDALIERA DI BOLOGNA POLICLINICO S. ORSOLA M. MALPIGHI
2004-000971-33,2,,,0,1,0,0,2,0,0,1,0,1,Pifzer Limited
2004-000972-15,1,,,0,0,0,0,4,0,0,0,0,0,Michael Larsen
2004-000973-69,7,2006-06-07,2006-06-08,4,1,0,0,3,0,0,2,1,1,Wyeth Research Division of Wyeth Pharmaceuticals Inc
2004-000975-32,3,2006-03-28,2006-03-28,1,1,0,0,2,0,0,2,0,1,UCB S.A. Pharma Sector
2004-000979-33,1,2006-11-29,2006-11-29,1,0,0,0,3,0,0,1,0,1,LABORATOIRES EXPANSCIENCE
2004-000980-93,1,,,0,0,0,0,4,0,0,1,0,1,CRINOS S.P.A.
2004-000983-29,2,2006-11-27,2006-11-27,1,1,0,0,0,0,0,1,1,1,ROCHE
2004-000984-81,2,2005-07-30,2005-07-30,2,1,0,0,3,0,0,1,0,1,Cardiome Pharma Corp
2004-000985-12,2,2006-04-10,2006-04-10,1,1,0,0,2,0,0,1,0,1,GlaxoSmithKline S.A.
2004-000986-37,6,2010-12-31,2010-12-31,2,1,0,0,3,0,0,2,0,1,Lilly S.A.
2004-000990-78,3,2005-06-03,2005-06-03,1,1,0,0,3,0,0,1,0,1,"H. Lundbeck A/S, Lundbeck Austria GmbH"
2004-000994-69,3,2006-02-28,2006-02-28,1,1,0,0,3,0,0,1,0,1,Amersham Health AB
2004-000996-33,3,2005-10-07,2005-10-07,1,1,0,0,4,0,0,2,0,1,Pfizer ApS
2004-001000-12,1,,,0,0,0,0,2,0,0,0,0,1,"AlgoRx Pharmaceuticals, Inc."
2004-001010-13,1,,,0,0,0,0,4,0,0,0,0,0,"Dept. of Neurology, Odense University Hospital"
2004-001012-32,3,2008-03-12,2008-03-12,1,1,0,1,2,0,0,1,0,1,Gloucester Pharmaceuticals Inc.
2004-001020-20,8,2005-12-27,2005-12-27,2,1,0,0,2,0,0,2,0,1,GlaxoSmithKline Research & Development Ltd.
2004-001021-22,2,,,0,1,0,0,2,0,0,1,0,1,GlaxoSmithKline Research and Development Limited
2004-001033-41,1,,,0,1,0,0,3,0,0,1,0,1,ELI LILLY
2004-001035-32,1,,,0,0,0,3,2,0,0,1,1,0,ITALIAN SARCOMA GROUP
2004-001036-23,2,2005-07-18,2005-07-18,1,1,0,0,0,0,0,1,0,2,Novartis Sverige AB
2004-001041-15,1,,,0,0,0,0,2,0,0,1,0,1,Neuro3d
2004-001043-30,1,,,0,0,0,3,2,0,0,1,1,1,SIGMA-TAU
2004-001044-72,1,,,0,1,0,3,2,0,0,1,0,1,AVENTIS PHARMA S.P.A.
2004-001052-36,3,2007-05-30,2007-05-30,1,1,0,0,0,0,0,1,0,1,Novartis Pharma Services AG
2004-001054-84,1,,,0,0,0,0,2,0,0,0,0,0,NHS Lothian- University Hospitals Division
2004-001056-36,1,,,0,0,0,0,2,0,0,0,0,0,Institut de Recerca
2004-001060-50,2,,,0,1,0,0,3,0,0,1,0,1,Novartis Pharma Services AG
2004-001061-17,5,2006-03-08,2006-03-23,2,1,0,0,3,0,0,1,0,1,Novartis Pharma Services AG
2004-001062-40,5,2005-08-30,2005-08-30,3,1,0,0,3,0,0,1,0,1,Novartis Pharma Services AG
2004-001065-18,1,,,0,1,0,0,3,0,0,0,0,1,ALTANA Pharma AG
2004-001069-17,1,,,0,1,0,0,4,0,0,1,0,1,Novartis Pharma GmbH
2004-001072-39,2,2006-01-09,2006-01-09,2,1,0,0,3,0,0,1,0,1,ALTANA Pharma AG
2004-001075-20,1,,,0,1,0,0,2,0,0,1,0,1,Fujisawa GmbH
2004-001083-43,1,,,0,1,0,0,2,0,0,1,0,1,Bayer HealthCare AG
2004-001086-17,1,2006-05-01,2006-05-01,1,0,0,3,4,0,0,1,1,1,Medi-Flex
2004-001090-25,7,2007-01-30,2007-01-30,2,1,0,0,3,0,0,2,0,1,QUADRAMED
2004-001091-40,1,,,0,0,0,1,3,0,0,1,0,1,Beaufour Ipsen Pharma
2004-001093-11,6,2011-05-18,2011-05-18,1,1,0,0,3,0,0,2,1,2,Pfizer SA
2004-001098-25,1,,,0,0,0,0,4,0,0,0,0,1,Zambon SA
2004-001100-12,3,,,0,0,0,0,2,0,0,2,0,1,Boehringer Ingelheim Pharma GmbH&Co.KG
2004-001101-10,6,2010-05-12,2010-05-12,2,1,0,0,3,0,0,1,1,1,Novartis Pharma Services AG
2004-001103-35,1,,,0,0,0,0,2,0,0,0,0,0,Nordic Society for Gynecologic Oncology
2004-001105-96,8,2012-04-19,2012-04-19,4,1,0,0,3,0,0,2,0,1,MERCK S.P.A.
2004-001107-36,1,,,0,1,0,0,3,0,0,1,0,1,AstraZeneca NV/SA
2004-001108-11,1,,,0,0,0,0,2,0,0,0,0,0,European Organisation for the Research and Treatment of Cancer
2004-001109-81,1,,,0,1,0,0,3,0,0,0,0,1,Chiesi Farmaceutici SpA
2004-001113-33,1,,,0,0,0,0,2,0,0,1,0,0,University Hospital Ghent
2004-001114-14,1,,,0,0,0,0,1,1,1,1,0,1,SIGMA-TAU
2004-001116-31,2,2004-12-21,2004-12-21,1,0,0,0,3,0,0,2,1,1,Laboratorios Dr. Esteve S.A.
2004-001117-34,2,,,0,1,0,2,2,0,0,2,0,1,Pharma Mar S.A.
2004-001118-15,1,,,0,1,0,0,2,0,0,0,0,1,"Pharma Mar, S.A"
2004-001119-69,2,,,0,0,0,0,3,0,0,0,0,1,"Laboratorios Dr. Esteve, SA"
2004-001124-20,4,2010-03-30,2010-03-30,1,0,0,0,4,0,0,2,1,0,Sigrun Kjøtrød
2004-001125-20,1,,,0,0,0,3,3,0,0,1,0,0,AZIENDA OSPEDALIERA S. LUIGI GONZAGA
2004-001126-24,1,,,0,0,0,0,2,0,0,1,0,0,University Hospital Ghent
2004-001128-19,1,2005-11-24,2005-11-24,1,1,0,0,2,0,0,1,0,1,Bristol-Myers Squibb International Corporation
2004-001130-16,1,,,0,0,0,0,4,0,0,4,0,1,J. URIACH & COMPAÑIA
2004-001132-23,1,,,0,0,0,0,3,0,0,1,0,1,NOVARTIS FARMA
2004-001144-71,1,,,0,1,0,0,3,0,0,0,0,1,AstraZeneca AB
2004-001149-14,3,2008-09-19,2008-09-19,1,1,0,2,3,0,0,2,0,2,"Pfizer, S.A."
2004-001150-88,2,2009-07-22,2009-07-22,1,1,0,0,3,0,0,2,0,1,Menarini International Operation Luxembourg -SA
2004-001154-86,1,2007-01-17,2007-01-17,1,1,0,0,3,0,0,1,0,1,Amgen Inc.
2004-001155-11,1,,,0,1,0,3,2,0,0,1,0,1,"OSI Pharmaceuticals, Inc."
2004-001156-37,2,2010-09-02,2010-09-02,1,1,0,0,0,0,0,2,0,0,University of Oxford
2004-001159-12,1,,,0,0,0,0,2,0,0,0,0,0,AZIENDA OSPEDALIERA S. CARLO
2004-001162-40,6,2006-10-20,2006-10-20,2,1,0,2,2,0,0,2,0,1,EISAI LTD UK
2004-001164-41,1,2006-07-24,2006-07-24,1,1,0,0,2,0,0,1,1,1,Beaufour Ipsen Pharma
2004-001168-28,4,2007-11-20,2007-11-30,4,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2004-001173-26,2,2009-01-06,2009-01-06,2,1,0,0,3,0,1,1,0,1,GlaxoSmithKline Biologicals
2004-001174-25,1,2010-11-16,2010-11-16,1,0,0,3,2,0,1,1,0,1,Neurocure Ltd
2004-001175-19,4,2006-10-08,2006-10-08,1,1,0,0,3,0,1,2,0,2,GlaxoSmithKline S.A.
2004-001177-25,1,2006-08-28,2006-08-28,1,1,0,0,4,0,0,1,1,1,Schering-Plough CE AG Hungarian Commercial Representative Office
2004-001178-13,3,2006-04-20,2006-06-16,2,1,0,0,0,0,0,2,0,1,Janssen Cilag International NV
2004-001179-21,2,2008-02-29,2008-02-29,2,0,0,0,2,0,0,1,1,1,MannKind Corporation
2004-001181-41,4,2007-02-07,2007-02-07,2,1,0,0,3,0,0,1,0,1,Bristol-Myers Squibb International  Corporation
2004-001182-18,1,,,0,1,0,0,2,0,0,1,0,1,GlaxoSmithKline R & D Limited
2004-001183-41,1,2007-01-03,2007-01-03,1,1,0,0,3,0,0,1,0,1,AstraZeneca AB
2004-001186-17,6,2007-12-13,2008-05-16,2,1,0,1,3,0,0,2,0,1,ZLB Behring GmbH
2004-001187-52,1,,,0,0,0,0,2,0,0,1,0,3,Axonyx Corporation
2004-001190-25,5,2006-03-12,2006-03-12,1,1,0,0,2,0,0,2,0,2,"Pfizer, S.A."
2004-001197-10,1,,,0,1,0,0,3,0,0,1,0,1,Novartis Pharmaceuticals Corporation
2004-001199-37,1,,,0,0,0,0,4,0,0,0,0,0,(GOTEL) Grupo Oncológico para el tratamiento y estudio de los linfomas
2004-001200-12,5,2007-07-23,2007-07-23,1,1,0,0,4,0,0,2,0,1,"Pfizer,S.A."
2004-001201-10,2,,,0,1,0,0,3,0,0,2,0,1,Janssen-Cilag EMEA Medical Affairs
2004-001205-99,1,,,0,1,0,0,3,0,0,1,0,3,FUJISAWA
2004-001210-13,1,,,0,1,0,0,4,0,0,1,0,1,Bracco Imaging S.p.A
2004-001213-34,3,2008-05-08,2008-05-08,3,1,0,0,3,0,0,1,0,1,Dr. Falk Pharma GmbH
2004-001216-31,8,2006-06-15,2006-06-15,6,1,0,0,3,0,0,1,0,1,Dr. Falk Pharma GmbH
2004-001218-15,7,2007-04-27,2007-04-27,7,0,0,0,3,0,0,1,0,1,Dr. Falk Pharma GmbH
2004-001220-20,5,2008-06-23,2008-06-23,3,1,0,0,3,0,0,2,1,1,SCHERING-PLOUGH
2004-001222-25,1,2007-01-09,2007-01-09,1,0,0,0,3,0,0,1,0,1,Procter and Gamble Pharmaceuticals
2004-001223-37,1,,,0,0,0,0,4,0,1,4,0,1,GlaxoSmithKline S.A.
2004-001224-21,3,2006-10-23,2006-10-23,2,1,0,0,4,0,0,2,0,1,ROCHE
2004-001225-16,1,2005-08-11,2005-08-11,1,0,0,0,3,0,0,1,0,1,Orion Pharma
2004-001234-17,12,2009-05-11,2009-05-11,8,1,0,0,4,0,0,2,0,2,Pfizer SA/NV
2004-001236-23,12,2007-04-30,2007-04-30,6,1,0,0,0,0,0,2,0,1,SERONO INTERNATIONAL SA
2004-001237-42,1,,,0,1,0,0,3,0,0,0,0,1,Lilly S.A.
2004-001239-42,1,2007-03-30,2007-03-30,1,0,0,0,3,0,0,1,0,1,"RE&D VÚFB, s.r.o."
2004-001241-14,3,2006-03-14,2006-03-14,2,0,0,0,2,0,0,2,0,1,Pierre Fabre Dermatologie represented by Institut de Recherche Pierre Fabre
2004-001243-30,5,2006-11-30,2006-12-13,3,0,0,0,0,0,0,2,0,1,APOGEPHA Arzneimittel GmbH
2004-001246-33,4,2007-10-16,2009-03-12,2,1,0,0,2,0,0,1,0,1,Tibotec Pharmaceuticals Ltd. Ireland
2004-001249-14,1,,,0,0,0,0,3,0,1,0,0,1,GlaxoSmithKline
2004-001250-91,5,2007-04-17,2007-04-17,3,0,0,0,2,0,0,2,0,1,"GenVec, Inc."
2004-001252-36,3,2007-03-17,2007-03-17,1,1,0,0,3,0,0,2,0,1,Chiesi Farmazeutici SpA
2004-001253-29,1,,,0,1,0,0,2,0,0,0,0,1,PharmaMar SAU
2004-001258-94,4,2007-05-11,2007-05-11,2,1,0,0,3,0,0,2,0,1,"PFIZER, S.A."
2004-001261-17,1,,,0,0,0,3,3,0,0,0,0,1,InterMune
2004-001262-40,1,,,0,0,0,0,4,0,0,0,0,0,Investigador del estudio: Dr. Agustín Alomar Muntañola
2004-001263-22,1,2007-04-30,2007-04-30,1,0,0,0,3,0,0,1,0,1,YM Biosciences Inc
2004-001264-45,1,,,0,1,0,0,3,0,0,1,0,1,H. Lundbeck A/S
2004-001265-18,1,,,0,1,0,0,3,0,0,1,0,1,H. Lundbeck A/S
2004-001270-77,1,,,0,0,0,0,4,0,0,0,0,0,Equipo de doctores: Dr. Amado Andrés y Dr. Manuel Praga
2004-001272-39,1,,,0,0,0,0,1,0,0,1,0,1,"GP-PHARM, S.A."
2004-001273-26,1,,,0,0,0,0,4,0,0,1,0,1,"NOVARTIS FARMACEUTICA, S.A"
2004-001277-25,3,,,0,0,0,0,3,0,0,0,0,1,Sigma-Tau Industrie Farmaceutiche Riunite S.p.A.
2004-001281-40,1,,,0,0,0,0,3,0,0,0,0,0,Gottfries Clinic
2004-001285-40,1,,,0,0,0,0,2,0,0,0,0,0,University Hospital Ghent
2004-001286-17,1,,,0,0,0,0,2,0,0,0,0,0,Fundación Española de Esclerosis Múltiple (FEDEM)
2004-001287-49,6,2007-10-25,2008-01-01,2,1,0,0,3,0,0,2,0,1,Sanofi-Aventis Deutschland GmbH
2004-001290-25,4,2011-12-31,2011-12-31,3,0,0,1,3,0,0,2,0,0,"St Vincent’s Hospital, Sydney, Australia"
2004-001298-24,1,,,0,1,0,0,3,0,0,0,0,1,F. Hoffmann-La Roche Ltd
2004-001299-38,1,,,0,0,0,0,4,0,0,0,0,0,Metabolism and Nutrition Group of the SEMICYUC
2004-001301-10,1,,,0,1,0,0,2,0,0,1,0,1,PFIZER
2004-001302-27,2,,,0,1,0,0,2,0,0,1,0,1,UCB S.A. Pharma Sector
2004-001307-35,1,,,0,1,0,0,4,0,0,0,0,1,Ferring Arzneimittel GmbH
2004-001308-11,1,,,0,0,0,0,4,0,0,0,0,1,Lilly.S.A.
2004-001316-31,1,,,0,1,0,0,4,0,0,4,0,1,"ALK-ABELLO, S.A."
2004-001317-34,9,2006-05-12,2006-06-09,5,1,0,0,3,0,0,2,0,1,Boehringer Ingelheim Pharma GmbH & Co. KG
2004-001319-71,1,,,0,1,0,0,3,0,0,0,0,1,Lilly S.A.
2004-001321-25,1,,,0,0,0,0,4,0,0,1,0,1,WYETH LEDERLE
2004-001323-37,1,,,0,0,0,0,4,0,0,0,0,0,H. La Paz.
2004-001325-14,1,,,0,1,0,0,3,0,1,0,0,1,GlaxoSmithKline SA
2004-001330-16,1,,,0,1,0,0,2,0,0,0,0,3,Sanofi-Synthélabo Recherche
2004-001331-36,2,,,0,1,0,0,3,0,0,0,0,0,IST. DI RICERCHE FARMACOLOG. M. NEGRI
2004-001332-23,1,,,0,1,0,0,2,0,0,1,0,0,European Organisation for Research and Treatment of Cancer
2004-001336-22,1,2006-11-08,2006-11-08,1,0,0,0,2,0,0,1,0,1,Axonyx Inc.
2004-001339-41,14,2007-10-13,2007-10-31,5,1,0,0,3,0,0,2,0,1,UCB S.A. Pharma Sector
2004-001341-14,6,,,0,1,0,0,2,0,0,2,0,1,Bayer HealthCare AG
2004-001346-33,2,,,0,1,0,0,3,0,0,2,0,1,Gilead Sciences Inc
2004-001347-29,1,2009-05-07,2009-05-07,1,0,0,0,1,0,0,1,1,0,Odense University Hospital
2004-001349-14,1,,,0,0,0,0,2,0,0,1,0,1,"NeoPharm, Inc."
2004-001356-37,1,,,0,0,0,0,1,0,0,1,0,0,Nordic Society for Gynecological Cancer
2004-001361-18,1,2006-08-22,2006-08-22,1,1,0,0,4,0,0,1,0,1,Novartis Pharma N.V.
2004-001362-40,1,2008-05-05,2008-05-05,1,1,0,1,2,0,0,1,0,1,NOVARTIS FARMA
2004-001363-22,1,2007-08-10,2007-08-10,1,0,0,0,3,0,0,1,0,1,Threshold Pharmaceuticals
2004-001369-17,1,,,0,0,0,0,4,0,0,1,0,1,Novartis Farmacéutica S.A.
2004-001373-26,1,,,0,1,0,0,4,0,0,0,0,1,"Laboratorios Menarini, S.A"
2004-001374-34,2,2005-06-08,2005-06-08,1,0,0,0,3,0,1,1,1,1,Baxter Vaccine AG
2004-001376-39,3,2006-10-06,2006-10-06,1,1,0,0,3,0,0,2,1,1,NV Organon
2004-001378-19,1,,,0,1,0,0,2,0,1,1,0,1,Pfizer AB
2004-001379-20,1,,,0,1,0,0,2,0,1,1,0,1,Pfizer AB
2004-001383-46,1,2007-07-31,2007-07-31,1,0,0,0,4,0,0,1,0,0,"Karolinska University Hospital, Huddinge"
2004-001388-23,4,2006-05-29,2006-05-29,1,0,0,0,3,0,0,2,0,1,Baxter R&D Europe SCRL
2004-001390-26,4,2006-07-12,2006-08-24,3,0,0,0,3,0,0,2,0,1,Baxter R&D Europe SCRL
2004-001396-19,1,,,0,0,0,1,2,0,0,0,0,1,Novartis Pharmaceuticals UK Ltd
